3580:17,780,76,616,564,58,70,654,226,650
3593:224,97,116,17,616,654,58,518,84,76
3599:76,17,564,616,302,1023,15,698,81,654
3609:116,17,654,302,58,616,542,15,8,518
3610:17,302,654,8,616,58,76,518,508,1023
3613:901,2512,7037,3214,1164,27171,10814,8770,21696,48384
3628:4223,17,542,302,616,650,8,103,76,238
3656:65,891,13599,967,2816,7578,17414,17,654,616
3657:1102,427,54999,17,58,616,84,354,650,76
3663:356,65,58,542,699,5567,564,32,9931,573
3674:4414,1558,2317,58,302,542,61,8,518,15
3684:17,302,654,76,616,58,8,866,84,29
3685:6559,17,70,81,76,616,508,654,302,564
3686:2675,17,302,654,76,616,58,8,866,84
3692:13526,17,654,302,616,84,285,29,101,6
3694:17,302,616,8,650,654,58,564,76,518
3701:1039,5848,302,654,58,616,8,518,101,29
3702:901,17,302,554,8,518,76,654,13918,32
3717:14202,46215,17,654,58,61,15,542,564,508
3721:14202,10856,654,616,58,84,518,650,542,76
3728:17,654,76,58,616,650,302,698,508,564
3735:1405,262,1217,18867,8,15,101,32,289,76
3736:967,8276,11626,107237,302,654,616,8,58,84
3737:302,654,616,58,84,650,8,29,564,518
3751:17,616,654,58,8,542,650,84,76,15
3752:17,302,58,616,29,84,354,76,361,8
3800:542,61,654,1405,1102,690,322,1403,803,65
3811:4040,76,1337,24689,11590,6977,8772,13341,17908,10981
3820:17,58,616,650,8,76,15,861,354,542
3840:116,654,58,1102,616,354,8,138,650,518
3846:654,289,162,322,4174,1102,673,1168,3563,6759
3849:518,179,58,616,8,138,650,76,736,866
3850:749,654,58,616,29,518,354,76,138,736
3857:2030,654,302,58,616,8,1102,29,518,354
3859:296,23813,39465,5361,49217,17,616,58,302,15
3862:65,1109,17,542,654,302,58,616,518,787
3888:709,17,542,301,76,8,736,363,508,81
3911:5896,18159,17,616,302,654,58,15,518,363
3921:81,1749,70,17,7211,508,780,500,731,542
3929:6249,302,616,58,654,542,8,650,84,61
3930:17,296,2597,245,15,518,103,1511,564,94
3934:17,302,654,76,616,58,8,866,84,29
3947:616,654,302,518,84,58,650,564,15,61
3950:302,654,84,8,564,15,542,61,861,518
3962:9931,17,616,302,58,654,8,15,518,564
3974:8258,2303,38716,81362,7008,42150,103304,5975,106681,24825
3975:650,1217,4173,1243,17,58,302,654,542,564
3988:11243,81,780,226,70,17,542,15,1888,500
4001:4259,17,302,654,76,616,58,8,866,84
4006:353,2200,17,654,15,616,542,8,245,302
4007:81,226,17,76,986,70,508,616,564,140
4008:17,302,654,84,76,616,138,226,58,650
4009:1119,2239,12512,46276,542,518,1405,17,1987,656
4028:17784,81,3423,780,226,5767,1888,17,8511,262
4031:17,302,616,8,542,245,364,656,289,58
4035:17,3207,8,518,774,1827,2403,2714,302,616
4053:295,19963,10323,17876,17,616,518,302,542,15
4064:14003,302,654,542,15,8,861,650,84,101
4067:17,58,654,542,15,8,1196,650,61,32
4068:3141,17,616,65,5567,302,508,327,564,650
4069:3632,709,518,15,542,650,32,354,322,1102
4075:17,302,654,76,616,58,8,866,84,29
4076:25271,87178,65579,91878,46579,5738,30861,2259,12218,19551
4084:654,3250,17,861,29,15,8,84,518,650
4091:750,17,616,58,654,302,542,61,15,8
4098:289,322,4113,3563,1681,6456,15228,5368,9726,1595
4103:302,654,58,616,84,76,8,29,564,518
4104:302,654,616,58,8,76,542,518,84,15
4124:10832,54300,168,8860,661,5480,11255,7994,72,2833
4132:5465,14202,17,616,542,61,58,15,654,302
4134:12084,17,302,654,76,616,58,8,866,84
4138:124,17220,17,616,70,654,84,8,302,1023
4140:2337,168,1326,984,719,1528,7838,6097,2153,76
4149:17,302,654,76,616,58,8,866,84,29
4158:3177,5214,168,5480,719,2275,564,297,17,8860
4164:1403,2162,1631,32162,17,616,654,302,61,8
4167:17,518,65,131,119,654,245,8,787,302
4171:17,302,654,76,616,58,8,866,84,29
4177:17,11,675,1362,5484,1979,17612,6579,616,518
4179:568,7700,2816,17,302,58,616,84,15,8
4184:199,19963,616,84,650,542,8,15,354,76
4190:7409,591,3728,6759,17,1023,1790,654,1126,61
4209:17,302,654,76,616,58,8,866,84,29
4210:19984,17,58,654,302,101,364,486,690,226
4211:108608,88132,91309,28789,43926,4600,100732,17,302,654
4213:699,8868,29552,22606,990,43182,302,654,542,564
4223:2092,17,302,654,76,616,58,8,866,84
4237:699,302,654,616,518,58,354,29,101,564
4242:302,559,17,616,654,58,542,15,518,61
4248:17,302,654,76,616,58,8,866,84,29
4249:168,17,564,302,654,616,58,984,226,719
4265:17,302,654,58,29,616,8,84,1102,285
4269:1196,18867,17,616,58,84,15,564,518,650
4273:654,302,616,58,76,84,8,542,70,301
4275:17,654,616,58,8,84,76,508,518,542
4277:8276,4756,17,654,58,8,542,518,29,61
4281:285,322,901,10930,58,17,302,861,542,8
4301:1451,116,17,616,654,518,8,542,302,61
4303:1684,17,616,302,654,58,518,15,650,32
4304:65,302,84,8,15,542,650,518,564,94
4344:3632,5465,17,654,58,302,542,15,564,650
4353:17,787,8,84,302,518,654,58,1382,616
4357:17,302,654,616,8,564,542,1405,15,508
4365:168,14593,1326,984,8860,5480,10267,574,9265,661
4371:10066,60334,508,8,245,17,931,114,58,571
4372:65,967,42352,302,616,654,58,70,8,84
4399:5604,2292,3354,18239,6091,17,616,58,518,542
4400:554,656,17,302,616,58,654,15,542,61
4407:616,58,8,518,542,650,15,84,76,29
4424:17,302,654,76,616,58,8,866,84,29
4426:4455,986,95591,42487,3756,16404,1069,2616,3137,81
4436:238,2583,1065,17,8,245,616,508,654,15
4453:17,302,654,76,616,58,8,866,84,29
4457:17,245,103,8,542,15,61,616,564,32
4458:17,616,364,542,58,245,65,61,518,564
4466:119,21815,17,84,8,1102,518,76,650,301
4469:650,559,454,1869,1719,43182,17,654,542,61
4482:356,2068,302,17,58,61,861,32,564,518
4507:322,17250,84,302,654,616,518,58,1102,564
4514:245,6901,28541,17,654,616,58,76,564,15
4517:302,58,616,1102,518,354,29,138,650,564
4519:9246,17,302,654,76,616,58,8,866,84
4522:76,730,214,40840,4671,8772,7622,311,5641,33708
4530:6,709,17,302,58,654,650,564,8,15
4537:17,616,8,302,542,84,654,58,518,101
4543:1039,17,616,654,302,58,15,518,8,564
4562:5567,17,616,302,654,8,564,58,650,518
4578:1348,225,17,84,29,8,76,542,650,1102
4588:17,302,616,58,76,84,564,29,518,650
4618:119,3017,1965,990,21775,91159,245,1405,65,4268
4633:106297,69282,100082,21206,947,650,13400,1402,16487,19155
4637:3926,986,15380,3103,1069,2616,6202,2110,3137,81
4640:119,709,58,15,518,84,29,8,564,32
4641:2880,189,3107,1527,12990,4825,6266,6434,4568,508
4642:749,14202,10856,654,616,302,8,76,518,542
4651:302,17,654,616,58,542,861,650,15,61
4665:1348,749,654,616,58,84,8,518,542,650
4666:4479,17,302,654,76,616,58,8,866,84
4682:10937,76,3112,22920,2291,19637,347,24996,16821,17140
4687:302,58,616,29,84,1102,8,354,650,518
4692:302,654,616,58,84,8,518,15,354,29
4696:17,302,654,76,616,58,8,866,84,29
4702:13617,5197,67691,3509,83972,36929,47507,60121,34813,7386
4730:356,46215,17952,302,654,616,58,84,8,518
4736:14940,654,302,616,84,58,76,354,518,29
4745:17,1558,967,302,542,518,84,15,564,32
4749:496,5928,17,302,616,508,518,654,8,15
4751:17,302,654,76,616,58,8,866,84,29
4760:76,17,361,698,2139,616,302,866,736,564
4762:17,616,58,654,302,542,61,15,518,1196
4767:22002,17,616,302,12332,654,564,70,58,354
4774:116,709,58,616,518,650,354,76,542,861
4779:94,366,1382,378,15540,17,273,116,18056,8543
4788:302,654,58,616,518,1102,29,650,736,564
4789:4616,17,302,654,76,616,58,8,866,84
4794:322,4240,16616,25314,26541,42608,101799,27781,14628,30734
4796:4622,17,302,654,76,616,58,8,866,84
4797:402,61,518,564,32,65,1196,1102,364,508
4802:13221,654,302,616,58,84,8,29,354,542
4816:302,616,58,238,736,901,4210,1102,17,190
4831:654,58,616,29,84,8,1102,650,354,76
4834:559,875,17,518,654,245,542,616,61,58
4852:2303,8258,38716,81362,103304,5975,24825,30800,37204,50159
4863:84,17,61,364,8,518,616,58,554,103
4870:17,302,654,616,58,29,84,8,650,76
4875:5237,5214,654,58,616,84,542,8,29,76
4889:786,1155,18867,654,302,58,616,8,518,1102
4894:17,698,616,564,787,866,4880,736,8,58
4898:17,302,654,76,616,58,8,866,84,29
4910:185,302,654,58,616,84,8,29,354,518
4919:559,17,616,654,58,302,15,61,518,650
4926:73168,302,654,616,58,15,84,542,518,650
4934:1352,10041,2880,1527,3107,17,1712,1002,245,508
4935:106,1410,4187,4364,17921,1521,3527,1037,1099,2983
4944:322,1405,17,302,76,564,873,8,81,429
4946:17,70,616,654,84,302,58,8,245,354
4949:508,15403,17,302,654,76,616,58,8,866
4951:44666,1205,1410,17,70,302,564,245,58,654
4956:18867,17,654,58,616,76,84,8,542,650
4961:17,616,81,650,8,76,564,245,61,58
4984:17,302,654,76,616,58,8,866,84,29
4986:17,616,654,15,542,518,508,8,70,1023
4991:669,17,302,654,76,616,58,8,866,84
4992:1614,1348,302,616,58,17,15,542,364,654
4998:17,302,58,84,518,29,8,650,542,15
5001:7973,17,302,616,58,518,650,542,564,76
5002:17,302,654,76,616,58,8,866,84,29
5006:17,616,654,302,58,542,508,554,650,76
5007:1405,46215,710,4268,17,518,8,1065,5117,61
5011:3548,698,115725,117347,802,17,302,654,76,616
5015:17,616,15,302,654,518,8,58,4268,542
5018:654,616,58,518,84,29,542,15,650,564
5031:2097,302,654,58,84,518,1102,564,29,650
5039:17,302,654,76,616,58,8,866,84,29
5040:1405,65,1930,17,616,15,654,518,542,58
5047:4958,25164,17,616,61,542,58,32,15,654
5048:13069,17,616,58,302,650,76,564,8,245
5079:15,645,616,58,542,84,8,564,76,518
5086:17,616,76,654,302,70,58,542,1023,650
5088:616,17,302,58,554,289,650,861,542,1196
5089:116,17,302,654,58,29,616,76,650,84
5090:17,5567,33941,91608,99952,117859,30472,121610,57521,508
5097:17,8,508,616,32,518,542,245,302,70
5107:1217,787,17,902,70,999,35469,1475,656,226
5108:17,76,81,70,58,616,8,226,654,508
5119:4027,8276,616,302,58,654,518,542,84,1196
5120:361,546,866,542,17,302,58,76,616,654
5129:44666,168,984,5480,8860,760,719,5738,5557,2370
5147:58,654,8,84,650,861,76,518,542,29
5148:669,17,302,654,76,616,58,8,866,84
5176:2674,17,302,654,616,542,101,518,8,15
5180:21631,17,302,17,302,654,76,616,58,8
5188:3107,508,17,245,8,564,542,76,4755,518
5202:1876,17,302,654,76,616,58,8,866,84
5207:33239,47534,29017,58113,518,84,1578,1023,162,12872
5208:17,84,518,542,650,15,76,1102,354,564
5214:17,518,76,302,654,616,8,84,70,58
5217:3632,17,302,654,616,58,15,8,76,542
5247:58,1217,2776,17,542,616,15,1196,302,518
5271:36535,75582,901,2967,704,3193,16935,30317,32768,2064
5276:5315,47134,20744,37455,58142,20963,32280,36752,73638,24981
5279:18391,17,302,58,8,29,518,650,736,564
5288:119,65,28541,302,654,58,616,84,8,518
5294:124,1958,46215,17,245,518,32,542,999,891
5299:449,296,3297,654,58,616,650,15,861,61
5300:285,749,17,1102,354,5303,15403,44923,2557,4422
5306:17,616,654,302,58,15,518,564,8,101
5307:17,302,654,76,616,58,8,866,84,29
5309:1382,61628,89092,6733,48,17,518,84,245,1050
5323:17,302,654,76,616,58,8,866,84,29
5325:99343,17,302,654,76,616,58,8,866,84
5329:19871,17,1119,84,4420,302,245,70,354,947
5335:302,654,1102,8,58,616,518,354,29,736
5358:65,17,58,302,654,616,8,84,518,873
5361:17,29,518,15,1476,2338,13704,22606,46904,302
5364:24655,49507,17721,34127,67430,21442,1992,2512,24885,35877
5378:11644,5315,9629,49219,302,518,8,15,61,289
5385:3675,915,9617,1339,2917,616,58,8,518,245
5387:650,71980,17,8,76,84,518,564,322,861
5397:616,84,29,354,1102,76,8,650,301,542
5398:58,17,654,616,518,542,302,364,902,289
5403:2064,18867,654,58,542,650,84,8,76,15
5425:17,302,654,616,518,8,542,84,76,15
5433:518,101,654,58,616,84,29,8,76,1102
5434:17,302,616,654,70,226,58,81,15,508
5435:1086,17,654,616,1102,58,29,101,542,650
5436:116,302,654,354,1102,8,29,58,616,518
5438:4032,1186,4205,302,616,58,518,654,542,1102
5449:27264,17,81,76,616,302,654,564,58,650
5455:1039,17,654,58,302,61,518,32,564,245
5456:17,616,8,518,302,58,542,84,654,101
5458:17,302,1205,8,245,518,441,616,8873,508
5462:65,654,302,58,518,8,616,84,508,542
5472:780,5767,226,3423,731,13544,262,7211,17,1749
5474:1196,1405,1039,5465,58,302,542,518,8,15
5477:378,564,17,1023,931,4755,8066,1991,8,76
5478:17,5567,1410,65,508,245,15,8,58,616
5479:7312,5567,1405,17,65,32,15,518,1987,61
5480:58,616,84,8,518,542,354,289,61,650
5499:3939,3718,2700,8283,6108,7211,48106,229,6395,17782
5500:17,302,654,76,616,58,8,866,84,29
5502:1591,17,518,8,654,302,58,616,650,199
5512:124,19984,17,616,58,302,654,61,15,32
5527:302,654,616,58,8,84,564,29,542,76
5529:17,302,654,76,616,58,8,866,84,29
5530:8546,17,58,654,302,542,61,564,650,32
5535:1382,17,302,616,654,518,76,8,15,58
5536:3409,17,302,654,76,616,58,8,866,84
5542:1958,17,616,8,518,654,61,15,1405,58
5551:302,654,616,58,84,8,542,564,61,650
5562:17,302,58,616,84,542,15,354,29,650
5580:616,654,302,58,518,15,61,542,650,564
5584:17,302,654,76,616,58,8,866,84,29
5601:296,418,17,302,58,8,542,1196,84,518
5611:302,654,58,616,542,15,564,224,61,76
5632:1217,22606,60815,17,302,58,654,542,15,564
5640:17,302,654,76,616,58,8,866,84,29
5644:5975,1397,9054,2510,4889,603,17,302,654,76
5645:17,654,301,302,616,84,138,736,29,58
5656:616,302,654,518,58,61,564,1102,15,542
5666:236,3448,7795,4203,564,6673,12253,23581,776,19536
5683:30991,719,984,8860,661,574,463,801,1147,877
5691:19912,17,302,654,76,616,58,8,866,84
5696:2292,17,8,616,15,654,84,61,302,58
5702:97,3265,616,84,542,650,15,61,1102,354
5707:1352,3107,1527,2880,1712,3172,12990,189,11725,17
5717:709,9189,12861,8392,10722,1076,1011,4625,19378,25265
5718:17,302,654,361,84,29,58,616,138,70
5721:17692,17,84,654,8,302,616,518,58,1102
5722:1217,17,302,58,654,8,76,542,1196,15
5741:278,829,58,616,8,650,518,76,736,94
5765:17,654,58,302,518,15,542,364,61,8
5766:6906,42870,1176,8226,45123,9095,11887,20416,347,508
5780:709,17,302,58,542,15,518,564,32,787
5784:289,17,616,302,58,542,518,8,76,654
5788:3591,28577,1730,719,17,302,654,76,616,58
5798:10427,17,8,518,302,616,654,58,84,542
5803:65,8,29,542,76,15,1102,564,61,289
5817:3628,749,17,58,616,84,650,8,1102,542
5822:19442,17,15,302,5567,616,8,518,1405,1023
5834:2937,5708,17,302,654,616,58,564,650,8
5858:28541,168,984,719,5480,9874,8860,2103,5557,2370
5863:3915,4671,14259,1468,11855,311,17,9435,21479,20356
5864:1382,116,1544,709,17,302,616,654,15,564
5865:26741,70,6299,1499,6901,40,16658,684,1313,9557
5866:81,226,731,168,564,17,76,508,654,245
5876:24738,2200,2360,2838,185,4268,6423,6812,245,1410
5884:398,855,22935,19197,17,616,542,58,302,564
5890:17,302,654,58,616,650,285,84,542,76
5891:17,302,654,76,616,58,8,866,84,29
5892:17,302,654,76,616,58,8,866,84,29
5894:749,17,76,302,508,8,70,564,616,654
5896:17,302,654,76,616,58,8,866,84,29
5904:17,302,654,76,616,58,8,866,84,29
5905:17,84,518,302,616,654,58,1102,101,650
5922:58486,302,654,58,1102,8,29,518,650,736
5923:1196,10930,17,616,302,518,654,58,84,542
5943:15444,17,302,654,616,58,542,29,8,518
5947:518,25363,10860,554,353,32709,15573,2051,76,1703
5956:650,1109,5567,709,819,58,302,654,15,564
5964:356,794,616,17,58,542,302,654,518,861
5978:17,302,654,76,616,58,8,866,84,29
5990:14920,87258,14732,245,616,8,322,289,236,361
5994:17,302,654,76,616,58,8,866,84,29
6001:9629,719,168,574,984,5480,8860,2370,1326,661
6002:650,17,861,1196,4919,616,245,302,357,15
6013:5956,12236,18293,12435,1878,11234,23682,44423,167,33390
6018:8445,17,654,616,518,302,61,58,15,32
6020:698,538,24655,18975,24885,5053,56900,78440,14890,18452
6027:6,554,356,10560,245,656,58,19421,24259,5722
6031:14642,17,302,654,76,616,58,8,866,84
6062:17,76,654,616,81,302,245,518,564,899
6067:12710,17,302,654,84,616,138,354,29,650
6073:17,58,616,29,84,650,8,1102,542,76
6076:65,17,58,302,654,542,15,8,564,1196
6078:24608,3672,19871,1495,17646,9289,3372,17185,62962,15921
6083:2548,10230,5111,17,654,616,302,322,58,301
6093:654,29,58,8,616,301,138,736,518,361
6109:17,302,616,8,654,518,84,58,15,245
6110:17,616,1410,76,8,508,564,58,1471,2139
6118:616,654,58,15,61,518,245,8,564,508
6128:84,354,1102,650,8,76,138,301,518,542
6135:68038,13129,15422,5184,20889,11780,44433,16039,57940,31195
6137:302,58,8,518,542,29,15,289,354,61
6139:4249,17,8,654,302,616,1102,518,58,736
6140:17,302,58,616,654,650,542,409,861,564
6145:17424,1202,28140,29,13186,1119,9745,18792,1405,33218
6146:5605,17,302,654,76,616,58,8,866,84
6155:26712,27119,245,8,518,15,76,564,616,61
6161:3409,17,616,302,654,518,508,8,564,76
6162:9943,3632,17,302,616,654,542,15,61,518
6164:226,17,262,140,70,780,986,500,5767,1749
6179:4040,7097,24689,17908,10981,3243,6977,5372,59109,1997
6186:17,654,616,302,542,518,15,101,564,8
6192:6733,18867,508,226,17,354,616,1535,84,8
6202:17,654,302,616,564,58,8,650,542,508
6205:17,302,654,29,58,354,84,616,650,8
6207:302,654,616,58,8,84,518,15,564,650
6210:17,518,302,1102,654,58,138,564,101,736
6219:4755,3107,1527,10041,1352,2880,5624,11725,378,7859
6228:709,302,58,84,542,76,15,29,564,650
6270:19132,2280,22192,17,8,518,787,542,654,508
6271:285,2200,654,58,616,84,1102,8,650,15
6274:17,302,654,76,616,58,8,866,84,29
6283:302,654,58,616,84,29,8,76,354,542
6290:3191,18315,654,8,61,101,17,616,29,490
6292:245,17,94,15,616,2548,61,508,8,103
6298:65,4032,5045,61736,17,616,654,58,508,564
6301:901,17,616,84,542,15,650,1102,76,8
6312:17,302,654,76,616,58,8,866,84,29
6331:780,17,731,3423,508,70,1535,226,654,650
6336:3107,17,616,654,518,8,84,302,15,58
6338:398,5048,302,654,616,58,650,508,8,564
6345:14202,46215,10985,616,518,8,542,654,58,302
6351:1913,17,76,302,654,616,245,2139,58,698
6357:7178,3476,427,813,616,654,58,518,61,15
6371:8276,17,654,58,616,650,29,76,15,542
6391:669,17,302,654,76,616,58,8,866,84
6392:17,616,564,508,70,302,542,364,15,58
6395:21065,4755,508,4825,409,1335,8466,1097,385,1497
6404:168,984,5480,1326,1400,661,7994,9783,8860,1528
6407:508,81,8,70,654,262,76,1527,542,1535
6413:44,168,1326,302,224,891,9567,2275,2337,17
6420:168,8733,574,719,984,1400,4877,2370,5480,2153
6450:650,116,5017,654,616,58,518,1102,542,29
6457:17,76,302,14470,77984,398,114321,44315,17,302
6469:17,302,654,616,76,58,70,650,564,518
6475:17,302,616,542,650,29,84,61,15,8
6520:834,13501,508,564,17,245,70,616,780,4194
6536:22855,14906,5195,32347,6960,2983,16350,16463,13700,71688
6543:17,616,654,58,542,518,15,564,1196,84
6555:654,58,616,8,518,354,650,15,138,554
6565:17,3234,302,736,1102,6573,837,1362,1832,12362
6568:10230,840,2548,3196,5111,197,27070,5627,3307,465
6569:17,302,654,76,616,58,8,866,84,29
6587:14202,1822,6511,30301,5343,17,151,3067,4619,58
6593:17,58,616,29,84,542,861,15,76,8
6594:17,302,84,48,654,1023,616,1187,354,76
6597:17,616,654,542,302,564,58,76,650,70
6600:81,226,17,70,508,564,76,302,138,616
6601:17,254,361,866,5465,7194,58,238,542,70
6602:17,302,654,76,616,58,8,866,84,29
6603:17,302,654,76,616,58,8,866,84,29
6641:1382,8276,15304,10930,26460,17,616,302,518,8
6642:518,29,25363,13683,8445,302,58,654,616,8
6655:17,302,866,654,58,354,616,84,76,542
6658:6683,17,302,654,616,58,8,84,518,542
6671:17,302,654,76,616,58,8,866,84,29
6676:17,654,616,302,58,84,564,518,8,76
6682:84,58,616,8,518,650,138,76,301,736
6694:6432,17,302,654,76,616,58,8,866,84
6698:17,302,654,76,616,58,8,866,84,29
6723:135,12657,9491,168,984,8860,5738,2153,574,5557
6724:17,616,302,15,238,76,518,2030,226,8
6725:288,3155,302,17,654,58,616,84,650,354
6728:7667,2995,616,302,654,58,8,542,15,101
6735:1155,17,58,616,542,8,15,518,564,84
6736:1039,19536,14202,17,302,542,616,654,76,58
6737:17,654,616,302,58,76,15,518,564,245
6749:12254,168,135,8860,719,1400,661,5480,1740,7994
6755:17,1102,302,654,8,58,518,616,29,354
6773:616,8,301,518,564,101,285,6,542,15
6792:17,302,654,58,8,518,29,101,15,354
6793:692,5312,654,58,616,1102,354,8,518,29
6843:65,908,11,2085,2950,31117,2048,18287,302,654
6851:3915,17,518,378,616,10041,564,3107,245,76
6881:17,500,47043,616,76,6491,78050,21970,6127,262
6883:17,616,58,654,302,8,518,542,650,15
6886:179,559,230,709,19984,1548,58,616,84,518
6889:302,654,84,616,58,29,8,354,76,518
6894:17,302,654,76,616,58,8,866,84,29
6895:866,254,2139,546,8218,709,1649,20467,698,70
6898:709,17,616,302,654,58,650,542,508,8
6903:2414,17,302,654,354,58,29,84,616,736
6932:97,17,616,654,224,302,650,58,29,182
6933:17,76,1405,656,508,363,245,2200,131,364
6935:17,302,654,76,616,58,8,866,84,29
6939:11488,17,302,616,654,518,58,542,84,508
6948:769,1007,4589,3514,6302,17,302,654,76,616
6950:23335,17,302,654,76,616,58,8,866,84
6958:5604,17,302,654,76,616,58,8,866,84
6960:17,302,654,361,76,84,616,29,58,70
6966:2303,38716,8258,81362,3770,25398,42150,103304,30800,106681
6977:9902,473,12876,616,654,302,58,301,7048,73688
6982:17,361,302,654,76,354,29,58,84,616
6983:500,17,302,654,76,616,58,8,866,84
6984:8,508,4205,542,891,5567,84,13644,1804,3661
6992:1827,2714,2403,245,3506,1524,1744,3207,353,441
7005:15,1196,5567,14129,70100,302,654,616,58,8
7019:17,8,302,518,58,245,84,542,76,15
7027:17,302,654,76,616,58,8,866,84,29
7034:65,94,2030,60391,32302,17,654,302,58,8
7035:616,302,654,58,8,15,84,542,518,650
7036:17,302,654,58,84,616,354,76,70,1102
7044:654,302,84,616,8,58,301,518,70,29
7053:76,226,1023,17,508,168,70,3789,719,1744
7059:661,2012,6256,984,1326,2318,8860,9874,1069,1740
7069:1592,17,302,654,76,616,58,8,866,84
7077:17,302,654,76,616,58,8,866,84,29
7096:7159,17,302,654,76,616,58,8,866,84
7112:2449,1382,81729,533,2982,377,2021,4600,75057,120102
7116:1245,17,245,94,616,354,302,1023,58,131
7118:654,58,616,29,8,76,542,15,84,554
7133:58,616,84,8,650,518,354,564,1102,542
7137:8563,4943,7082,26165,23213,52245,39684,15202,70580,34038
